Time,PosX,PosY,PosZ,VelX,VelY,VelZ,Yaw,Pitch,Roll
0.9080000000000007,0.4628302551121269,0.4570290311522058,1.9274401531706133,-0.19244976142993742,-1.1938565801012486,2.4805810151807903,-0.47294485727782326,-0.1435124052942402,-0.04231182334446179
0.9100000000000007,0.462445355589267,0.4546413179920033,1.932401315200975,-0.1959810024652276,-1.1904952775854187,2.4933107506204784,-0.4750726883561721,-0.14440804041776553,-0.04763383980848733
0.9120000000000007,0.46205339358433656,0.4522603274368325,1.9373879367022158,-0.1994357168852279,-1.186973911392921,2.505892729050747,-0.4771890457978576,-0.14522409827641944,-0.05294444006456817
0.9140000000000007,0.4616545221505661,0.44988637961404665,1.9423997221603173,-0.20281139015101388,-1.1832960047490877,2.5183251041092887,-0.47929477717115326,-0.14596283266869509,-0.0582450703269027
0.9160000000000007,0.4612488993702641,0.44751978760454847,1.947436372368536,-0.20610543251958574,-1.1794652283870908,2.53060429586042,-0.4813906828208174,-0.14662683554909406,-0.06353702177171199
0.9180000000000007,0.4608366885052249,0.4451608571477743,1.9524975809602567,-0.20931499432456457,-1.175485697798746,2.542722908798132,-0.4834775095527617,-0.14721899165293992,-0.06882152323774818
0.9200000000000007,0.4604180585165758,0.44280988575217684,1.957583026777853,-0.21243717765269307,-1.171361827328978,2.554671438793798,-0.48555594558076365,-0.14774236484657574,-0.07409976180167763
0.9220000000000007,0.45999318416127044,0.4404671620975189,1.9626923696554406,-0.21546899956420557,-1.167098460120879,2.5664376186730733,-0.48762662455036,-0.14820001759849244,-0.07937298609309519
0.9240000000000007,0.45956224616214203,0.4381329651772771,1.9678252448927867,-0.2184075393259967,-1.1627007424863587,2.5780076898319666,-0.4896901269220378,-0.14859505190912956,-0.0846424677528248
0.9260000000000007,0.45912543108349,0.4358075636923044,1.9729812602724506,-0.2212498575116634,-1.1581743095616857,2.589365318168154,-0.4917469521062696,-0.14893090427308459,-0.08990950039763315
0.9280000000000007,0.4586829313684667,0.433491215073181,1.9781599909087868,-0.22399292559536094,-1.1535255148231869,2.600490371799399,-0.4937975018894309,-0.1492113745277487,-0.0951754376613955
0.9300000000000007,0.458234945517276,0.4311841640435346,1.9833609716523857,-0.22663358234830963,-1.1487616715967173,2.611357807513774,-0.4958420469016793,-0.1494408579827516,-0.1004418733373526
0.9320000000000007,0.4577816783525794,0.42888664070034116,1.9885836872674132,-0.2291687025481569,-1.1438909449380672,2.621938843383901,-0.49788069526855355,-0.14962440679316333,-0.10571078935029071
0.9340000000000007,0.45732334094748306,0.426598858810465,1.993827564954181,-0.23159523840501803,-1.1389224400128617,2.6322007433000545,-0.4999133669298773,-0.1497676971160236,-0.11098456973439534
0.9360000000000007,0.456860150470673,0.42432101393043925,1.9990919664407811,-0.23391036070325386,-1.133866085038025,2.6421078389685775,-0.501939775443664,-0.149877018763146,-0.11626605579388948
0.9380000000000007,0.4563923297492665,0.4220532817603632,2.0043761821187185,-0.2361114840454585,-1.1287327240783371,2.65162121909298,-0.5039594083532198,-0.1499592756766321,-0.12155882241123984
0.9400000000000007,0.4559201067811756,0.4197958163122065,2.0096794245569045,-0.23819639523898697,-1.1235339560627775,2.66069983717602,-0.5059715051993035,-0.15002192015646326,-0.1268672109924623
0.9420000000000007,0.45544371399069766,0.417548748400081,2.0150008242312567,-0.24016345543542003,-1.1182817029008676,2.6693029501156804,-0.5079750608106263,-0.15007272694021442,-0.13219646949811387
0.9440000000000007,0.4549633870798268,0.41531218499427924,2.020339430131488,-0.24201184866506836,-1.112987459341702,2.677393931448985,-0.5099688390786139,-0.15011963292554417,-0.13755299917502994
0.9460000000000007,0.45447936338249667,0.4130862100755958,2.025694217994386,-0.24374188479432304,-1.107661076779916,2.6849459885967804,-0.511951378003737,-0.1501706464974622,-0.14294423338036374
0.9480000000000007,0.45399187961290804,0.41087088792203597,2.0310641099715796,-0.24535522414863803,-1.1023093741133676,2.6919480785005434,-0.5139210460380321,-0.15023358451130267,-0.14837841926696477
0.9500000000000007,0.45350116916461075,0.4086662691738092,2.036448006128581,-0.24685505804432317,-1.0969344159934702,2.6984117686810136,-0.5158761290970127,-0.15031582916186928,-0.1538641563968512
0.9520000000000007,0.45300745904852213,0.40647240034182225,2.041844829665943,-0.24824581327084622,-1.091533043852184,2.70437138771546,-0.5178149142347998,-0.15042431148516625,-0.15940950540968535
0.9540000000000007,0.45251096742198044,0.4042893342541179,2.047253572441374,-0.24953230753240127,-1.0860987437024865,2.7098733900264986,-0.5197357112391247,-0.150565920014802,-0.1650207954070495
0.9560000000000007,0.4520119028069156,0.4021171367667129,2.052673319221427,-0.250719135089812,-1.0806236000044316,2.7149665939493595,-0.5216368179653169,-0.15074781911891147,-0.17070159194353104
0.9580000000000007,0.451510464536736,0.399955889566704,2.058103252409326,-0.25181026581475074,-1.0751003086154807,2.7196933103164116,-0.5235163891737705,-0.1509779289902992,-0.1764525487219094
0.9600000000000007,0.4510068440051065,0.39780568894947305,2.0635426390299587,-0.25280911534928063,-1.0695226497871362,2.7240880765453874,-0.5253723515597221,-0.15126481290983726,-0.1822716055447535
0.9620000000000007,0.45050122577440793,0.3956666436498988,2.0689908151830494,-0.2537188545656499,-1.0638846131330242,2.72818219237534,-0.5272023412231884,-0.15161759596754545,-0.18815457784918574
0.9640000000000007,0.4499937880652766,0.3935388744236327,2.0744471795678,-0.25454253897196116,-1.0581800744863048,2.732005430172489,-0.5290037139499795,-0.15204569262578024,-0.19409582755543914
0.9660000000000007,0.4494847029873327,0.3914225142746601,2.079911190428145,-0.25528315141783725,-1.0524027785015617,2.7355862797620576,-0.5307735309788194,-0.15255887787322595,-0.2000885283709499
0.9680000000000007,0.448974136684497,0.38931770871765703,2.085382362987669,-0.2559435616337226,-1.0465470151683047,2.7389494158690724,-0.5325085495323032,-0.15316730438557175,-0.20612499186597877
0.9700000000000008,0.44846224956122954,0.38722461468732045,2.090860261819407,-0.25652667581824956,-1.0406068227317151,2.7421190782680958,-0.5342052679624043,-0.1538812277257397,-0.21219703505484788
0.9720000000000008,0.44794919620959306,0.385143401041857,2.0963444999759435,-0.25703540664387864,-1.0345764927460508,2.745117186299997,-0.5358599467490558,-0.1547108878632115,-0.2182961398915734
0.9740000000000008,0.4474351253963053,0.3830742480563649,2.1018347343485435,-0.25747262132324555,-1.0284518197147263,2.7479589267058087,-0.537468607314987,-0.15566659672612,-0.22441358230042918
0.9760000000000008,0.4469201801536588,0.38101734441693547,2.1073306522019553,-0.25784121299843793,-1.0222305305060926,2.7506517646471753,-0.5390270693539696,-0.15675851548097935,-0.23054072734877853
0.9780000000000008,0.44640449772766194,0.3789728833559233,2.1128319557312496,-0.2581441801703158,-1.0159126388789352,2.7531948370760513,-0.5405309674489416,-0.1579965526903908,-0.2366690480724991
0.9800000000000008,0.4458882093673213,0.3769410580781654,2.1183383454054017,-0.25838467348055094,-1.0095016977510198,2.755575359905236,-0.5419757598706582,-0.15939035474083982,-0.24279038603337574
0.9820000000000008,0.4453714400203602,0.3749220546826634,2.1238494961252123,-0.25856613113335,-1.003004234281935,2.757771533993434,-0.5433568039098307,-0.16094900179938715,-0.24889747005498067
0.9840000000000008,0.44485430775809354,0.3729160462140995,2.1293650391931993,-0.25869234560292487,-0.9964293068176977,2.7597547552449746,-0.544669379323981,-0.16268097336423906,-0.254984148796101
0.9860000000000008,0.4443369230668877,0.3709231876004641,2.134884548703689,-0.2587674896046296,-0.9897877132737688,2.761492726721267,-0.5459087177434309,-0.1645941664743492,-0.2610456475816197
0.9880000000000008,0.44381938808767846,0.3689436121739166,2.1404075341571316,-0.25879609837388523,-0.9830897428915764,2.7629568349634503,-0.5470700300839256,-0.16669590098757114,-0.2670788385631804
0.9900000000000008,0.44330179589093066,0.36697743268813343,2.1459334478270584,-0.25878296952687424,-0.9763440954619722,2.7641251549048436,-0.5481486384903324,-0.16899259502588124,-0.2730824346157283
0.9920000000000008,0.44278422995187694,0.3650247444972095,2.151461698136868,-0.2587330291806156,-0.9695563441869122,2.7649865151961865,-0.5491399180437798,-0.17149015482558916,-0.27905632230005506
0.9940000000000008,0.4422667638935157,0.3630856318088357,2.1569916711672605,-0.25865120337706937,-0.9627281849203925,2.7655418287811946,-0.5500394795104596,-0.17419346040641545,-0.2850014226278799
0.9960000000000008,0.4417494614867616,0.3611601754389949,2.162522754824823,-0.2585423251819527,-0.9558587018660103,2.7657994464855973,-0.550843317526061,-0.1771060262013068,-0.290919212871737
0.9980000000000008,0.44123237683639766,0.3592484580352629,2.1680543537177943,-0.2584110982476985,-0.9489460020648501,2.7657699419380206,-0.5515479067292806,-0.18022982928090228,-0.296811202561995
1.0000000000000007,0.44071555463990225,0.3573505660311332,2.1735858936016705,-0.25826212849995883,-0.941990067571024,2.7654580571301763,-0.5521502596096116,-0.18356519750357791,-0.3026786616250991
1.0020000000000007,0.4401990303829023,0.3554665858959911,2.179116809715931,-0.2580999781106713,-0.9349951405331853,2.7648567484032096,-0.5526479213267124,-0.18711084606562195,-0.3085226645170088
1.0040000000000007,0.439682830426681,0.35359659561492474,2.184646523212737,-0.25792920470077857,-0.9279714076332979,2.7639437205359365,-0.5530388467651902,-0.1908642748667169,-0.3143441177949236
1.0060000000000007,0.43916697201727944,0.35174065279965816,2.190174410653809,-0.25775432053642444,-0.9209339760259021,2.7626854072525067,-0.5533211785121019,-0.19482247708666794,-0.3201442884442984
1.0080000000000007,0.4386514633762066,0.34989878484760634,2.195699781468314,-0.25757969842450523,-0.9139006465778956,2.7610436310380018,-0.5534929692063629,-0.19898267065430883,-0.3259252822562015
1.0100000000000007,0.4381363039793576,0.34807098355445054,2.2012218687303897,-0.2574094783006442,-0.9068900187033386,2.7589807595077214,-0.5535519013643214,-0.20334300646793924,-0.33169031280672595
1.0120000000000007,0.43762148502275633,0.34625720351704387,2.206739830249405,-0.25724745363131807,-0.899918248002141,2.7564676397044177,-0.5534951751591948,-0.20790272086185088,-0.3374439388876556
1.0140000000000007,0.4371069901154937,0.3444573670210396,2.212252765528814,-0.2570969006634704,-0.8929920117087524,2.7534998450693546,-0.5533193399346122,-0.212662369586572,-0.3431915500607455
1.0160000000000007,0.43659279631416675,0.34267138299762206,2.2177597652189527,-0.2569604676693023,-0.8860998786461921,2.7501160392683737,-0.5530202407771739,-0.21762383163187252,-0.34893842110734546
1.0180000000000007,0.43607887537882817,0.3408991832403297,2.2232599972974896,-0.2568403858983388,-0.8792134506964432,2.7463918823672904,-0.5525931305983652,-0.2227900715388212,-0.3546882552864969
1.0200000000000007,0.43556519460703147,0.3391407563389368,2.2287527810622243,-0.25673898300332093,-0.8723047536546279,2.7423976809698565,-0.5520331302947845,-0.22816426325647018,-0.36044227439013876
1.0220000000000007,0.4350517166410248,0.33739614683162755,2.234237576424164,-0.2566589393823564,-0.8653603279163804,2.738167507200688,-0.5513359087519478,-0.23374837823929084,-0.3661997399608307
1.0240000000000007,0.43453839876226014,0.3356654261757948,2.2397139114385656,-0.2566031239345785,-0.8583780882042699,2.7337088688744284,-0.5504979183577904,-0.23954260350581155,-0.37195914873408537
1.0260000000000007,0.434025192514391,0.33394866999938627,2.2451813291763143,-0.25657439778879376,-0.8513599464269415,2.7290205319668774,-0.5495160266085874,-0.24554604533191815,-0.3777185450899884
1.0280000000000007,0.4335120437188134,0.3322459501065324,2.250639370240248,-0.25657554203881505,-0.8443115040893371,2.7240938876407155,-0.5483872264933997,-0.25175757810365784,-0.38347513065638267
1.0300000000000007,0.4329988926347358,0.3305573270983537,2.2560875580155293,-0.25660920082248695,-0.8372406818959786,2.7189163812390285,-0.5471086133452429,-0.25817612499696657,-0.3892246469139124
1.0320000000000007,0.4324856742330908,0.3288828457345618,2.2615253907780075,-0.2566778608222285,-0.8301557945651964,2.713475746356834,-0.5456774636187335,-0.26480052102871854,-0.3949610758181698
1.0340000000000007,0.43197231851144635,0.3272225341454314,2.2669523422707214,-0.25678386326490044,-0.8230643787268309,2.7077623593227935,-0.5440914746290836,-0.271628956122082,-0.40067627552802687
